Coup ID,COW_Code,Country,Year,Month_of_Event,Day_of_Event,Type_of_Coup,Realized_Coup,Unrealized ,Military_Coup ,Rebel_Coup,Palace_Coup,Popular_Revolt,Dissident_Actions,Foreign_Coup,Internationally_Mediated_Transitions ,Forced_Resignation,Counter-Coup,Auto-Coup,Attempted_Coup,Coup_Conspiracies,Ambigious Coup,Did No Harm Come to the Incumbent?,Was the Incumbent Injured?,Was the Incumbent Killed?,Was the Incumbent Placed Under House Arrest?,Was the Incumbent Jailed?,Was the Incumbent Tried?,Did the Incumbent Flee the Country?,Was the Incumbent Expatriated ,Were Military Actors Involved in the Coup?,Were Other Security Officials Involved in the Coup?,Were Rebel Soldiers Involved in the Coup?,Were Non-Military Government Officials Involved in the Coup?,Were Non-Government Political Actors Involved in the Coup?,Were Political Radicals Involved in the Coup?,Were Business Leaders Involved in the Coup?,Were Organized Labor Activists Involved in the Coup?,Were Students or Academics Involved in the Coup?,Were Religious Leaders Involved in the Coup?,Were_Ethnic_Group_Leaders_Involved,Were_Ordinary_Citizens_Involved,Were_Mercenaries_Involved,Were_Non-Government_Foreign_Actors_Involved,Was_a_Foreign_Gov_Involved,Were_Others_than_the_Incumbent_Killed?,Were_Others_then_the_Incumbent_Injured?,Were_Others_than_the_Incumbent_Arrested?,Were_Weapons_Used_in_the_Coup?,Were_Crude_Weapons_Used?,Were_Small_Arms_Used?,Were_Explosive_Devices_Used?,Were_Military_Grade_Weapons_Used?,,53
9405081948,94,Costa Rica ,1948,5,8,coup ,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,,
9406251946,94,Costa Rica ,1946,6,25,attempt ,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,,
9411271954,94,Costa Rica ,1954,11,27,attempt ,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
9501001995,95,Panama ,1995,1,0,conspiracy ,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,. ,0,0,0,0,0,0,0,0,0,0,0,,
9503161988,95,Panama ,1988,3,16,attempt ,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
9504261959,95,Panama ,1959,4,26,conspiracy ,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,. ,0,0,1,0,0,0,0,0,0,0,0,,
9505081951,95,Panama ,1951,5,8,coup ,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,. ,0,0,0,0,0,0,0,0,0,0,0,,
9507301982,95,Panama ,1982,7,30,coup ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,. ,0,0,0,0,0,0,0,0,0,0,0,,
9507311981,95,Panama ,1981,7,31,coup ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
9509141983,95,Panama ,1983,9,14,conspiracy ,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
9510031989,95,Panama ,1989,10,3,attempt ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,. ,0,0,1,1,1,1,1,0,0,0,1,,
9510111968,95,Panama ,1968,10,11,coup ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
9510161990,95,Panama ,1990,10,16,attempt ,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
9511201949,95,Panama ,1949,11,20,coup ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
9512051990,95,Panama ,1990,12,5,conspiracy ,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,. ,0,0,0,0,0,0,0,0,0,0,0,,
9512141969,95,Panama ,1969,12,14,attempt ,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
9512211989,95,Panama ,1989,12,21,coup ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,,
10005101957,100,Colombia ,1957,5,10,coup ,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
10006131953,100,Colombia ,1953,6,13,coup ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,. ,0,0,0,0,0,0,0,0,0,0,0,,
10010001958,100,Colombia ,1958,10,0,conspiracy ,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
10101231958,101,Venezuela ,1958,1,23,coup ,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,,
10102041992,101,Venezuela ,1992,2,4,attempt ,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,,
10103181958,101,Venezuela ,1958,3,18,conspiracy ,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,. ,0,0,0,0,0,1,0,0,0,0,0,,
10104122002,101,Venezuela ,2002,4,12,coup ,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,,
10104132002,101,Venezuela ,2002,4,13,coup ,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,,
10109071958,101,Venezuela ,1958,9,7,attempt ,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,. ,0,0,0,0,0,0,0,0,0,0,0,,
10110001951,101,Venezuela ,1951,10,0,attempt ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,. ,0,0,0,0,0,0,0,0,0,0,0,,
10111001946,101,Venezuela ,1946,11,0,conspiracy ,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,
10111231948,101,Venezuela ,1948,11,23,coup ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
10111271992,101,Venezuela ,1992,11,27,attempt ,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,,
11005001963,110,Guyana ,1963,5,0,conspiracy ,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
11010001953,110,Guyana ,1953,10,0,conspiracy ,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
11012241983,110,Guyana ,1983,12,24,conspiracy ,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,
11503111982,115,Suriname ,1982,3,11,attempt ,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,,
11503151981,115,Suriname ,1981,3,15,attempt ,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,. ,0,0,0,0,0,1,0,0,0,0,0,,
11504011984,115,Suriname ,1984,4,1,conspiracy ,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
11505061980,115,Suriname ,1980,5,6,attempt ,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
11507281986,115,Suriname ,1986,7,28,conspiracy ,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
11508151980,115,Suriname ,1980,8,15,coup ,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
11511251983,115,Suriname ,1983,11,25,conspiracy ,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,. ,0,0,0,0,0,0,0,0,0,0,0,,
11512081982,115,Suriname ,1982,12,8,conspiracy ,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,. ,0,0,0,0,0,0,0,0,0,0,0,,
11512241990,115,Suriname ,1990,12,24,coup ,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
13001111976,130,Ecuador ,1976,1,11,coup ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
13001212000,130,Ecuador ,2000,1,21,coup ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,
13002151972,130,Ecuador ,1972,2,15,coup ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
13003291966,130,Ecuador ,1966,3,29,coup ,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,,
13004152005,130,Ecuador ,2005,4,15,attempt ,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
13004202005,130,Ecuador ,2005,4,20,coup ,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
13008231947,130,Ecuador ,1947,8,23,coup ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,. ,0,0,0,0,0,0,0,0,0,0,0,,
13009011975,130,Ecuador ,1975,9,1,attempt ,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,. ,0,0,0,1,1,1,1,0,0,0,0,,
13009031947,130,Ecuador ,1947,9,3,coup ,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
13011071963,130,Ecuador ,1963,11,7,coup ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,. ,0,0,0,0,0,0,0,0,0,0,0,,
13503001976,135,Peru ,1976,3,0,conspiracy ,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,. ,0,0,0,0,0,0,0,0,0,0,0,,
13504041992,135,Peru ,1992,4,4,coup ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
13507191962,135,Peru ,1962,7,19,coup ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,. ,0,0,0,0,0,0,0,0,0,0,0,,
13508101954,135,Peru ,1954,8,10,conspiracy ,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
13508291975,135,Peru ,1975,8,29,coup ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
13510031968,135,Peru ,1968,10,3,coup ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,. ,0,0,0,0,0,1,0,0,0,0,0,,
13510041948,135,Peru ,1948,10,4,attempt ,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,,
13510291948,135,Peru ,1948,10,29,coup ,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,. ,0,0,0,0,0,1,1,0,0,0,0,,
14004001960,140,Brazil ,1960,4,0,conspiracy ,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
14008241954,140,Brazil ,1954,8,24,coup ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,. ,0,0,0,1,0,0,0,0,0,0,0,,
14008251961,140,Brazil ,1961,8,25,attempt ,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
14011111954,140,Brazil ,1954,11,11,coup ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
14011231954,140,Brazil ,1954,11,23,coup ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
14501101971,145,Bolivia ,1971,1,10,attempt ,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
14501161985,145,Bolivia ,1985,1,16,conspiracy ,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,. ,0,0,0,0,0,0,0,0,0,0,0,,
14501301974,145,Bolivia ,1974,1,30,conspiracy ,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
14503191960,145,Bolivia ,1960,3,19,attempt ,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
14503231978,145,Bolivia ,1978,3,23,conspiracy ,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,. ,0,0,0,0,0,0,0,0,0,0,0,,
14504001959,145,Bolivia ,1959,4,0,attempt ,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
14504001971,145,Bolivia ,1971,4,0,attempt ,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,. ,0,0,0,0,0,0,0,0,0,0,0,,
14504041978,145,Bolivia ,1978,4,4,conspiracy ,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,. ,0,0,0,0,0,0,0,0,0,0,0,,
14504111952,145,Bolivia ,1952,4,11,coup ,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,,
14505001950,145,Bolivia ,1950,5,0,attempt ,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,
14505291947,145,Bolivia ,1947,5,29,conspiracy ,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
14506001981,145,Bolivia ,1981,6,0,attempt ,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
14506051974,145,Bolivia ,1974,6,5,attempt ,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
14506301984,145,Bolivia ,1984,6,30,attempt ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,. ,0,0,0,0,0,0,0,0,0,0,0,,
14507181980,145,Bolivia ,1980,7,18,coup ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,. ,0,0,0,1,1,1,1,0,0,0,0,,
14507191982,145,Bolivia ,1982,7,19,coup ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,. ,0,0,0,0,0,0,0,0,0,0,0,,
14507211946,145,Bolivia ,1946,7,21,coup ,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,,
14507211978,145,Bolivia ,1978,7,21,coup ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
14507231950,145,Bolivia ,1950,7,23,attempt ,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,. ,0,0,0,1,1,1,1,0,0,0,0,,
14508041981,145,Bolivia ,1981,8,4,coup ,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,
14508211968,145,Bolivia ,1968,8,21,attempt ,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
14508221971,145,Bolivia ,1971,8,22,coup ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,,
14508281952,145,Bolivia ,1952,8,28,conspiracy ,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
14509261969,145,Bolivia ,1969,9,26,coup ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
14510001962,145,Bolivia ,1962,10,0,conspiracy ,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,. ,0,0,0,0,0,1,0,0,0,0,0,,
14510061970,145,Bolivia ,1970,10,6,coup ,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,,
14510071970,145,Bolivia ,1970,10,7,coup ,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,
14510291978,145,Bolivia ,1978,10,29,conspiracy ,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,. ,0,0,0,0,0,0,0,0,0,0,0,,
14511001953,145,Bolivia ,1953,11,0,attempt ,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,,
14511011979,145,Bolivia ,1979,11,1,coup ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,. ,0,0,0,1,1,1,1,0,0,0,0,,
14511041964,145,Bolivia ,1964,11,4,coup ,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
14511081974,145,Bolivia ,1974,11,8,attempt ,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,. ,0,0,0,0,0,1,0,0,0,0,0,,
15002031989,150,Paraguay ,1989,2,3,coup ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,,
15002261949,150,Paraguay ,1949,2,26,coup ,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
15003071947,150,Paraguay ,1947,3,7,attempt ,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,,
15004111948,150,Paraguay ,1948,4,11,conspiracy ,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,,
15004221996,150,Paraguay ,1996,4,22,attempt ,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
15004301947,150,Paraguay ,1947,4,30,attempt ,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,,
15005061954,150,Paraguay ,1954,5,6,coup ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,
15005182000,150,Paraguay ,2000,5,18,attempt ,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,. ,0,0,0,0,0,1,1,0,0,0,1,,
15006031948,150,Paraguay ,1948,6,3,coup ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,. ,0,0,0,0,0,0,0,0,0,0,0,,
15009121949,150,Paraguay ,1949,9,12,coup ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
15010251948,150,Paraguay ,1948,10,25,attempt ,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
15012121959,150,Paraguay ,1959,12,12,attempt ,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,
15012211955,150,Paraguay ,1955,12,21,attempt ,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,. ,0,0,0,0,0,0,0,0,0,0,0,,
